id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
94141,Male,39,1,28.0,0,1-2 Year,Yes,33039.0,124.0,56,0
61581,Male,25,1,32.0,0,< 1 Year,No,33682.0,152.0,165,0
90362,Male,38,1,3.0,0,1-2 Year,Yes,22475.0,124.0,82,0
97793,Male,33,1,8.0,0,< 1 Year,Yes,27420.0,26.0,145,0
80815,Male,54,1,28.0,0,1-2 Year,Yes,52643.0,124.0,180,1
98804,Female,50,1,28.0,0,1-2 Year,Yes,40362.0,26.0,271,0
78122,Female,44,1,28.0,1,1-2 Year,No,25499.0,124.0,223,0
39997,Female,36,1,47.0,0,1-2 Year,Yes,38577.0,152.0,48,0
84376,Male,39,1,41.0,0,1-2 Year,Yes,17609.0,124.0,258,1
15080,Male,28,1,26.0,1,< 1 Year,No,40718.0,152.0,22,0
84253,Male,26,1,28.0,1,< 1 Year,No,54012.0,152.0,123,0
34458,Female,22,1,44.0,0,< 1 Year,Yes,2630.0,157.0,123,0
59515,Female,22,1,30.0,1,< 1 Year,No,27786.0,152.0,82,0
55068,Male,38,1,3.0,0,1-2 Year,Yes,29851.0,124.0,159,1
67967,Female,28,1,11.0,1,< 1 Year,No,44528.0,152.0,137,0
96648,Male,47,1,41.0,0,1-2 Year,Yes,36507.0,29.0,262,1
76226,Male,60,1,12.0,1,1-2 Year,No,28572.0,124.0,37,0
14371,Male,47,1,28.0,0,1-2 Year,Yes,31741.0,124.0,91,0
73868,Male,32,1,41.0,1,1-2 Year,No,24737.0,122.0,216,0
5743,Female,76,1,28.0,1,1-2 Year,No,52910.0,122.0,193,0
2229,Male,70,1,8.0,1,1-2 Year,No,125643.0,124.0,260,0
89372,Male,24,1,11.0,1,< 1 Year,No,19755.0,152.0,121,0
12569,Male,35,1,46.0,1,1-2 Year,No,2630.0,152.0,145,0
63894,Male,44,1,28.0,1,1-2 Year,No,28578.0,124.0,226,0
58831,Male,59,1,29.0,1,1-2 Year,No,31898.0,26.0,123,0
9976,Female,26,1,41.0,1,< 1 Year,No,23384.0,152.0,189,0
12403,Male,70,1,28.0,1,1-2 Year,No,43336.0,26.0,176,0
77981,Female,62,1,29.0,1,1-2 Year,Yes,2630.0,156.0,64,0
40679,Female,25,1,11.0,1,< 1 Year,No,2630.0,152.0,106,0
12819,Female,28,1,41.0,1,< 1 Year,No,28639.0,26.0,241,0
51473,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,77,1
19544,Male,55,1,28.0,0,1-2 Year,Yes,37816.0,26.0,180,0
22997,Male,43,1,8.0,1,1-2 Year,No,45124.0,25.0,198,0
86647,Male,46,1,28.0,1,1-2 Year,No,27479.0,124.0,74,0
79475,Female,43,1,28.0,0,1-2 Year,Yes,27155.0,26.0,194,0
25955,Female,27,1,36.0,1,< 1 Year,No,42150.0,151.0,293,0
27407,Male,55,1,28.0,0,1-2 Year,Yes,45923.0,26.0,240,0
10046,Male,28,1,6.0,1,< 1 Year,No,26643.0,152.0,139,0
6003,Male,20,1,46.0,1,< 1 Year,No,28165.0,160.0,100,0
47198,Male,40,1,15.0,0,1-2 Year,Yes,2630.0,124.0,137,1
72714,Male,21,1,13.0,1,< 1 Year,No,24713.0,160.0,169,0
61833,Male,64,1,28.0,1,1-2 Year,No,27039.0,26.0,121,0
69917,Male,26,1,36.0,1,< 1 Year,No,48673.0,152.0,195,0
96211,Male,42,1,28.0,1,1-2 Year,No,41642.0,26.0,107,0
79440,Female,80,1,28.0,0,1-2 Year,Yes,33944.0,116.0,96,0
80705,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,62,1
69203,Male,47,1,29.0,1,1-2 Year,No,2630.0,124.0,157,0
24864,Male,22,1,33.0,1,< 1 Year,No,32762.0,152.0,260,0
23306,Male,23,1,8.0,1,< 1 Year,No,32108.0,160.0,262,0
27064,Female,23,1,35.0,1,< 1 Year,No,25451.0,152.0,241,0
16761,Male,41,1,50.0,1,1-2 Year,Yes,33123.0,30.0,107,0
36865,Male,27,1,30.0,1,< 1 Year,No,48454.0,152.0,117,0
19064,Female,57,1,12.0,1,1-2 Year,No,2630.0,119.0,296,0
22758,Male,43,1,6.0,0,1-2 Year,Yes,35076.0,124.0,266,1
92767,Female,21,1,3.0,1,< 1 Year,No,24440.0,160.0,175,0
34205,Male,66,1,28.0,1,1-2 Year,No,57107.0,26.0,289,0
15984,Male,26,1,46.0,1,< 1 Year,No,22862.0,160.0,229,0
3008,Male,35,1,28.0,0,1-2 Year,Yes,34639.0,26.0,183,1
86857,Male,20,1,8.0,0,1-2 Year,Yes,34182.0,124.0,167,0
46491,Female,24,1,30.0,1,< 1 Year,No,28670.0,152.0,208,0
56308,Female,47,1,28.0,0,1-2 Year,Yes,31910.0,122.0,84,0
1574,Female,22,1,2.0,1,< 1 Year,No,27504.0,152.0,260,0
12836,Male,22,1,28.0,0,1-2 Year,Yes,24946.0,163.0,177,0
44353,Male,35,1,28.0,0,1-2 Year,Yes,49794.0,124.0,270,0
6521,Male,55,1,28.0,0,1-2 Year,Yes,36693.0,26.0,216,0
27006,Female,21,1,8.0,1,< 1 Year,No,42050.0,160.0,86,0
27098,Male,55,1,12.0,0,1-2 Year,Yes,41229.0,26.0,66,0
15915,Female,52,1,48.0,0,1-2 Year,Yes,2630.0,124.0,207,0
96299,Male,25,1,8.0,1,< 1 Year,No,42334.0,160.0,203,0
85181,Female,22,1,46.0,1,< 1 Year,No,35414.0,152.0,210,0
4110,Male,23,1,10.0,0,< 1 Year,No,15604.0,152.0,167,0
57308,Male,43,1,28.0,0,> 2 Years,Yes,42339.0,124.0,263,1
12595,Female,53,1,3.0,1,1-2 Year,No,26900.0,26.0,191,0
23164,Female,67,1,29.0,1,1-2 Year,No,22752.0,26.0,65,0
19355,Male,43,1,46.0,0,1-2 Year,Yes,24849.0,42.0,13,0
20757,Male,44,1,47.0,0,1-2 Year,Yes,30009.0,26.0,128,1
16196,Male,40,1,12.0,0,1-2 Year,Yes,2630.0,163.0,283,0
51756,Male,53,1,28.0,1,1-2 Year,No,44623.0,124.0,36,0
25744,Male,21,1,30.0,0,< 1 Year,Yes,18736.0,160.0,281,0
31861,Male,44,1,8.0,1,1-2 Year,No,40461.0,26.0,148,0
81380,Female,25,1,21.0,1,< 1 Year,No,2630.0,152.0,147,0
81126,Female,24,1,2.0,1,< 1 Year,No,30312.0,152.0,156,0
13480,Male,47,1,18.0,0,1-2 Year,Yes,23703.0,26.0,166,0
80157,Male,51,1,3.0,0,1-2 Year,Yes,38692.0,124.0,254,0
31891,Female,24,1,49.0,1,< 1 Year,Yes,29978.0,152.0,219,0
49281,Male,54,1,28.0,0,> 2 Years,Yes,44202.0,154.0,177,0
64742,Male,26,1,7.0,0,< 1 Year,Yes,36833.0,152.0,178,0
66868,Female,26,1,28.0,0,< 1 Year,Yes,2630.0,163.0,157,0
40154,Male,57,0,28.0,0,1-2 Year,Yes,2630.0,124.0,188,0
34113,Female,48,1,28.0,0,> 2 Years,Yes,52651.0,122.0,287,0
26190,Female,48,1,28.0,0,1-2 Year,Yes,31075.0,26.0,130,0
80769,Male,66,1,50.0,1,1-2 Year,No,2630.0,25.0,219,0
13012,Male,22,1,3.0,1,< 1 Year,No,25270.0,152.0,242,0
88323,Male,22,1,2.0,0,< 1 Year,Yes,32103.0,152.0,71,1
27408,Male,33,1,28.0,0,1-2 Year,No,35500.0,154.0,145,1
23956,Male,52,1,50.0,0,1-2 Year,No,28186.0,65.0,267,0
45259,Male,71,1,12.0,0,1-2 Year,Yes,2630.0,156.0,284,0
81862,Male,27,1,21.0,1,< 1 Year,No,24338.0,152.0,116,0
22798,Female,24,1,3.0,1,< 1 Year,No,21974.0,152.0,273,0
60920,Male,57,1,45.0,0,1-2 Year,Yes,30202.0,26.0,236,0
54691,Female,64,1,37.0,0,1-2 Year,Yes,48105.0,124.0,235,0
61720,Male,47,1,8.0,0,> 2 Years,Yes,42205.0,124.0,269,1
12611,Male,24,1,15.0,1,< 1 Year,No,30985.0,152.0,142,0
77995,Male,46,1,7.0,0,1-2 Year,Yes,2630.0,26.0,89,1
21210,Female,46,1,23.0,1,1-2 Year,No,29141.0,26.0,211,0
39448,Male,30,1,41.0,1,< 1 Year,No,33014.0,152.0,182,0
86453,Male,26,1,36.0,0,< 1 Year,No,2630.0,152.0,220,1
70871,Female,24,1,28.0,1,< 1 Year,No,40063.0,152.0,296,0
46709,Male,37,1,3.0,0,1-2 Year,Yes,2630.0,156.0,84,0
76819,Female,40,1,43.0,1,1-2 Year,No,2630.0,124.0,146,0
85709,Female,74,1,28.0,1,1-2 Year,Yes,37314.0,52.0,28,0
8500,Female,53,1,18.0,1,1-2 Year,No,41565.0,60.0,276,0
29749,Female,73,1,28.0,0,1-2 Year,Yes,46013.0,124.0,170,0
43477,Female,47,1,24.0,0,1-2 Year,Yes,25432.0,26.0,108,0
59498,Female,30,1,28.0,1,< 1 Year,No,35130.0,152.0,80,0
53172,Male,78,1,28.0,1,1-2 Year,No,34460.0,124.0,39,0
38078,Male,65,1,28.0,0,1-2 Year,No,56352.0,26.0,244,0
43663,Female,22,1,39.0,1,< 1 Year,No,24748.0,152.0,188,0
51649,Male,39,1,6.0,1,1-2 Year,No,21425.0,152.0,165,0
64389,Male,48,1,28.0,1,1-2 Year,No,52857.0,26.0,40,0
71626,Female,28,1,21.0,1,< 1 Year,No,30691.0,152.0,145,0
90778,Female,53,1,28.0,0,> 2 Years,Yes,32137.0,124.0,235,0
47682,Female,48,1,28.0,0,1-2 Year,Yes,28248.0,124.0,226,1
58458,Female,78,1,48.0,1,1-2 Year,No,2630.0,15.0,136,0
76736,Female,47,1,30.0,0,1-2 Year,Yes,2630.0,160.0,42,0
72656,Male,61,1,48.0,1,1-2 Year,No,2630.0,26.0,44,0
60512,Female,23,1,6.0,1,< 1 Year,No,19347.0,152.0,131,0
77609,Male,46,1,8.0,0,1-2 Year,Yes,34024.0,26.0,10,1
30263,Female,23,1,9.0,1,< 1 Year,No,35717.0,152.0,202,0
44822,Male,37,1,28.0,0,1-2 Year,Yes,44455.0,124.0,195,0
98241,Female,65,1,34.0,1,1-2 Year,No,28222.0,26.0,213,0
67152,Male,64,1,28.0,0,1-2 Year,Yes,26963.0,26.0,63,0
29812,Male,23,1,11.0,0,< 1 Year,Yes,25033.0,152.0,21,0
76127,Male,24,1,36.0,1,< 1 Year,No,36972.0,152.0,67,0
94672,Male,21,1,46.0,1,< 1 Year,No,36170.0,160.0,233,0
2228,Male,47,1,50.0,1,1-2 Year,No,2630.0,124.0,177,0
14442,Female,23,1,30.0,1,< 1 Year,No,31577.0,152.0,108,0
17305,Male,46,1,6.0,1,1-2 Year,No,19436.0,124.0,137,0
88401,Female,21,1,47.0,0,< 1 Year,Yes,39408.0,160.0,271,0
75194,Male,56,1,48.0,0,1-2 Year,Yes,2630.0,163.0,178,0
80339,Male,43,1,28.0,0,1-2 Year,Yes,58272.0,3.0,237,1
49523,Male,23,1,32.0,0,< 1 Year,Yes,44594.0,152.0,52,0
33351,Female,41,1,46.0,1,1-2 Year,No,29984.0,124.0,238,0
30056,Male,71,1,28.0,1,1-2 Year,No,32197.0,26.0,71,0
73920,Male,21,1,33.0,1,< 1 Year,No,37796.0,152.0,200,0
90276,Male,20,1,8.0,0,< 1 Year,Yes,71712.0,160.0,54,0
47000,Male,25,1,36.0,1,< 1 Year,No,2630.0,152.0,235,0
82486,Male,22,1,50.0,1,< 1 Year,No,36066.0,152.0,299,0
19591,Female,24,1,41.0,1,< 1 Year,No,2630.0,152.0,130,0
92774,Female,24,1,13.0,1,< 1 Year,No,16426.0,152.0,134,0
80756,Female,33,1,23.0,1,1-2 Year,No,30712.0,124.0,129,0
63,Female,62,1,28.0,0,> 2 Years,Yes,33830.0,26.0,130,0
66617,Female,55,1,28.0,0,1-2 Year,Yes,46824.0,26.0,103,1
26662,Male,26,1,6.0,1,< 1 Year,No,27989.0,152.0,243,0
86602,Male,25,1,29.0,1,< 1 Year,No,27991.0,152.0,89,0
29182,Female,23,1,12.0,1,< 1 Year,No,21188.0,152.0,206,0
67720,Male,41,1,46.0,1,1-2 Year,No,2630.0,152.0,129,0
19454,Male,25,1,36.0,1,< 1 Year,No,24901.0,152.0,245,0
71421,Male,23,1,29.0,1,< 1 Year,No,2630.0,26.0,62,0
55594,Female,47,1,28.0,0,1-2 Year,Yes,33459.0,124.0,129,0
1446,Male,57,1,28.0,0,> 2 Years,Yes,48733.0,26.0,253,0
96118,Male,23,1,28.0,0,< 1 Year,Yes,66415.0,152.0,173,0
96671,Female,26,1,21.0,1,< 1 Year,No,18463.0,152.0,155,0
98916,Female,28,1,27.0,1,< 1 Year,No,2630.0,152.0,154,0
47734,Male,60,1,38.0,0,1-2 Year,Yes,2630.0,124.0,234,0
60683,Female,41,1,8.0,1,1-2 Year,No,36865.0,124.0,147,0
35852,Male,48,1,28.0,0,1-2 Year,Yes,43285.0,124.0,183,0
78885,Male,58,1,28.0,0,> 2 Years,Yes,38618.0,26.0,192,0
52995,Male,46,1,28.0,0,> 2 Years,Yes,33630.0,26.0,52,1
97374,Female,20,1,9.0,0,< 1 Year,Yes,31054.0,163.0,218,0
88347,Male,52,1,36.0,0,1-2 Year,Yes,41003.0,26.0,39,1
5525,Female,45,1,8.0,0,1-2 Year,Yes,2630.0,156.0,143,0
76726,Male,25,1,50.0,1,< 1 Year,No,39668.0,152.0,248,0
61275,Male,24,1,2.0,1,< 1 Year,No,32444.0,152.0,153,0
64193,Male,43,1,38.0,0,1-2 Year,Yes,2630.0,124.0,256,1
69974,Male,28,1,46.0,1,< 1 Year,No,2630.0,152.0,108,0
4704,Male,74,1,28.0,0,> 2 Years,Yes,51564.0,13.0,66,0
91719,Female,28,1,50.0,1,< 1 Year,No,39080.0,152.0,228,0
75621,Male,67,1,15.0,1,1-2 Year,No,36300.0,14.0,252,0
19757,Male,34,1,8.0,1,1-2 Year,No,43033.0,124.0,69,0
50950,Male,24,1,8.0,1,< 1 Year,No,37707.0,152.0,77,0
48196,Male,25,1,10.0,0,< 1 Year,Yes,44649.0,26.0,129,0
13597,Male,26,1,9.0,1,< 1 Year,No,39315.0,152.0,172,0
81398,Male,44,1,28.0,0,1-2 Year,Yes,42612.0,124.0,54,0
56533,Male,61,1,28.0,1,1-2 Year,No,2630.0,124.0,183,0
23687,Female,22,1,14.0,0,< 1 Year,Yes,24147.0,152.0,61,0
86649,Female,28,1,8.0,1,< 1 Year,No,44171.0,152.0,47,0
39749,Male,27,1,8.0,1,< 1 Year,No,47985.0,152.0,86,0
90168,Female,22,1,26.0,0,< 1 Year,Yes,28592.0,152.0,57,0
43665,Female,57,1,28.0,0,1-2 Year,Yes,27216.0,26.0,67,0
50607,Male,39,1,43.0,0,1-2 Year,Yes,28484.0,124.0,182,0
15451,Female,24,1,8.0,1,< 1 Year,No,51378.0,152.0,110,0
90837,Male,50,1,50.0,0,1-2 Year,Yes,33684.0,124.0,183,0
9928,Female,72,1,35.0,1,1-2 Year,No,29051.0,124.0,111,0
25216,Female,77,1,37.0,0,1-2 Year,Yes,21960.0,26.0,112,0
16171,Female,27,1,28.0,1,1-2 Year,No,2630.0,156.0,83,0
41947,Female,22,1,50.0,1,< 1 Year,No,42422.0,152.0,151,0
79507,Female,27,1,16.0,1,< 1 Year,No,28761.0,152.0,268,0
23485,Male,24,1,9.0,0,< 1 Year,No,2630.0,152.0,16,0
82751,Male,32,1,45.0,1,< 1 Year,No,28147.0,152.0,33,0
17186,Male,22,1,22.0,0,< 1 Year,Yes,37826.0,152.0,280,0
11540,Male,68,0,28.0,1,1-2 Year,No,46052.0,122.0,79,0
67092,Male,58,1,28.0,0,1-2 Year,Yes,38821.0,26.0,213,0
12665,Female,28,1,10.0,0,< 1 Year,Yes,40314.0,152.0,99,1
12453,Male,22,1,3.0,1,< 1 Year,No,21881.0,152.0,246,0
29396,Male,56,1,28.0,0,1-2 Year,Yes,33436.0,13.0,116,0
24731,Male,22,1,46.0,1,< 1 Year,No,28233.0,152.0,11,0
59994,Female,22,1,28.0,1,< 1 Year,No,44528.0,152.0,59,0
68056,Male,22,1,46.0,0,< 1 Year,Yes,30323.0,152.0,72,0
67661,Female,46,1,29.0,0,1-2 Year,Yes,37806.0,124.0,12,0
17355,Male,63,1,30.0,0,1-2 Year,No,35867.0,26.0,29,0
42244,Male,20,1,3.0,0,< 1 Year,Yes,2630.0,160.0,245,0
75414,Female,40,1,28.0,0,1-2 Year,Yes,2630.0,26.0,130,0
27009,Male,21,1,11.0,1,< 1 Year,No,31400.0,152.0,84,0
3832,Male,43,1,46.0,0,1-2 Year,No,29192.0,124.0,199,0
16332,Male,21,1,15.0,1,< 1 Year,No,29070.0,152.0,213,0
45796,Male,76,1,28.0,0,1-2 Year,No,2630.0,156.0,221,0
16518,Male,49,1,28.0,0,1-2 Year,Yes,43309.0,124.0,62,0
20998,Female,54,1,28.0,0,1-2 Year,No,70256.0,26.0,254,0
85502,Male,52,1,28.0,0,1-2 Year,Yes,24913.0,124.0,135,0
58994,Female,40,1,19.0,0,1-2 Year,Yes,36495.0,124.0,160,0
63163,Male,49,1,8.0,1,1-2 Year,No,34982.0,26.0,181,0
92019,Female,28,1,30.0,1,< 1 Year,No,23141.0,152.0,13,0
18225,Male,28,1,47.0,0,< 1 Year,Yes,32442.0,156.0,299,1
38117,Female,20,1,3.0,0,< 1 Year,No,38209.0,160.0,141,0
68525,Male,44,1,24.0,0,1-2 Year,No,34363.0,26.0,101,0
47838,Male,34,1,38.0,0,1-2 Year,No,37176.0,152.0,261,0
71966,Male,36,1,28.0,0,1-2 Year,Yes,36698.0,125.0,82,1
7312,Male,69,1,28.0,0,1-2 Year,Yes,58079.0,122.0,26,0
60254,Female,44,1,33.0,1,1-2 Year,No,31041.0,124.0,85,0
89595,Female,20,1,13.0,0,< 1 Year,Yes,19365.0,160.0,214,0
93821,Female,77,1,46.0,1,1-2 Year,No,2630.0,124.0,182,0
52856,Male,56,1,28.0,1,1-2 Year,No,34626.0,26.0,242,0
46786,Male,30,1,28.0,1,< 1 Year,No,38939.0,152.0,133,0
24019,Female,36,1,15.0,1,1-2 Year,No,27114.0,152.0,163,0
54350,Male,22,1,15.0,1,< 1 Year,No,39215.0,152.0,32,0
95807,Male,58,1,28.0,0,1-2 Year,Yes,45715.0,124.0,187,0
54761,Female,30,1,26.0,1,< 1 Year,No,48937.0,160.0,140,0
61132,Female,28,1,30.0,1,< 1 Year,No,31591.0,152.0,144,0
23433,Female,36,1,10.0,1,1-2 Year,No,34902.0,152.0,49,0
10315,Female,30,1,28.0,1,< 1 Year,No,95554.0,152.0,89,0
29414,Male,69,1,28.0,0,> 2 Years,Yes,34262.0,25.0,52,0
34282,Male,45,1,28.0,0,1-2 Year,Yes,39965.0,26.0,211,0
70835,Female,25,1,41.0,1,< 1 Year,No,50396.0,153.0,232,0
18315,Male,47,1,43.0,0,1-2 Year,No,24749.0,124.0,143,0
42383,Female,38,1,28.0,0,1-2 Year,Yes,30882.0,124.0,256,1
8668,Male,24,1,46.0,1,< 1 Year,No,30488.0,152.0,11,0
57224,Female,21,1,32.0,0,< 1 Year,No,32720.0,160.0,212,0
33970,Female,35,1,2.0,0,1-2 Year,Yes,2630.0,156.0,35,0
91711,Female,25,1,36.0,1,< 1 Year,No,36880.0,152.0,241,0
67119,Male,31,1,28.0,1,< 1 Year,No,42982.0,152.0,102,0
99660,Male,60,1,28.0,0,1-2 Year,Yes,28629.0,13.0,63,0
38169,Female,56,1,28.0,1,1-2 Year,No,50611.0,26.0,169,0
98664,Female,22,1,36.0,0,< 1 Year,Yes,33633.0,152.0,268,0
21574,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,281,0
34745,Female,27,1,50.0,1,< 1 Year,No,56392.0,152.0,137,0
85349,Male,77,1,28.0,0,> 2 Years,Yes,59503.0,26.0,34,0
62907,Female,72,1,28.0,0,> 2 Years,Yes,47981.0,3.0,92,0
15331,Female,23,1,28.0,0,< 1 Year,Yes,45175.0,163.0,39,0
23797,Male,32,1,28.0,1,1-2 Year,No,39409.0,124.0,158,0
58928,Female,55,1,29.0,0,1-2 Year,Yes,42526.0,156.0,269,0
32932,Male,44,1,3.0,0,1-2 Year,Yes,30049.0,26.0,49,0
53416,Female,21,1,25.0,1,< 1 Year,No,40276.0,152.0,255,0
8124,Male,43,1,46.0,1,1-2 Year,No,27066.0,11.0,154,0
33257,Female,25,1,8.0,0,< 1 Year,Yes,33850.0,152.0,56,0
28732,Male,23,1,27.0,1,< 1 Year,No,29957.0,152.0,58,0
5328,Female,21,1,8.0,0,< 1 Year,Yes,42451.0,152.0,69,0
6048,Female,46,1,28.0,0,1-2 Year,Yes,50032.0,124.0,64,1
21867,Female,23,1,16.0,1,< 1 Year,No,23242.0,152.0,290,0
16602,Female,22,1,8.0,0,< 1 Year,Yes,44572.0,152.0,40,0
2674,Female,23,1,17.0,1,< 1 Year,No,42874.0,26.0,137,0
10620,Male,64,1,8.0,0,1-2 Year,Yes,57105.0,26.0,76,0
43747,Male,36,1,8.0,0,1-2 Year,Yes,41385.0,124.0,113,0
55398,Male,20,1,8.0,1,< 1 Year,No,59943.0,160.0,232,0
66762,Female,49,1,24.0,0,1-2 Year,Yes,2630.0,124.0,93,1
36782,Male,45,1,28.0,0,1-2 Year,Yes,56142.0,124.0,82,0
46052,Male,20,1,39.0,0,< 1 Year,Yes,31592.0,124.0,234,0
65911,Male,74,1,28.0,0,> 2 Years,Yes,2630.0,122.0,51,0
47590,Male,41,1,47.0,0,1-2 Year,Yes,36066.0,16.0,136,0
56487,Male,30,1,41.0,1,< 1 Year,No,38945.0,152.0,18,0
2862,Male,26,1,15.0,1,< 1 Year,No,37931.0,152.0,67,0
66945,Female,67,1,28.0,0,> 2 Years,Yes,25260.0,122.0,83,0
64032,Female,27,1,16.0,0,1-2 Year,Yes,39379.0,26.0,253,0
9753,Male,47,1,8.0,1,1-2 Year,No,41878.0,26.0,264,0
31388,Male,50,1,28.0,0,1-2 Year,Yes,50463.0,26.0,103,0
47468,Male,69,1,28.0,0,1-2 Year,Yes,49769.0,124.0,94,0
10733,Male,22,1,8.0,1,< 1 Year,Yes,37917.0,152.0,149,0
823,Female,46,1,28.0,0,1-2 Year,Yes,30184.0,124.0,110,0
88762,Female,23,1,7.0,0,< 1 Year,Yes,54708.0,152.0,214,0
6425,Male,47,1,28.0,0,1-2 Year,Yes,40083.0,26.0,21,0
38780,Male,42,1,9.0,0,1-2 Year,Yes,27135.0,152.0,280,0
99146,Female,21,1,15.0,0,< 1 Year,Yes,25025.0,160.0,257,0
14311,Female,21,1,8.0,1,< 1 Year,No,46853.0,160.0,11,0
81996,Female,24,1,21.0,1,< 1 Year,No,25202.0,152.0,18,0
85230,Female,22,1,4.0,1,< 1 Year,No,55946.0,152.0,26,0
57255,Female,68,1,41.0,0,1-2 Year,Yes,21736.0,26.0,204,0
39414,Female,24,1,15.0,0,< 1 Year,Yes,32358.0,122.0,158,0
12968,Male,33,1,0.0,0,< 1 Year,Yes,2630.0,152.0,151,0
36202,Male,22,1,13.0,1,< 1 Year,No,22084.0,152.0,265,0
62232,Female,24,1,18.0,0,< 1 Year,Yes,39006.0,152.0,260,1
54476,Female,48,1,28.0,0,1-2 Year,Yes,39070.0,26.0,299,0
98910,Male,21,1,28.0,1,< 1 Year,No,32581.0,152.0,94,0
67365,Female,54,1,48.0,0,1-2 Year,Yes,2630.0,124.0,163,0
31763,Female,20,1,45.0,1,< 1 Year,No,2630.0,160.0,192,0
59288,Male,33,1,28.0,0,1-2 Year,Yes,48781.0,124.0,118,1
74231,Male,54,1,28.0,0,1-2 Year,Yes,54090.0,122.0,115,0
68240,Female,60,1,48.0,0,1-2 Year,Yes,2630.0,26.0,187,0
97974,Female,28,1,49.0,1,< 1 Year,No,40849.0,152.0,161,0
79015,Male,56,1,3.0,0,> 2 Years,Yes,41767.0,124.0,181,0
12213,Male,24,1,45.0,0,< 1 Year,Yes,35620.0,151.0,105,0
34644,Male,74,1,28.0,0,> 2 Years,Yes,46079.0,26.0,91,0
29240,Male,56,1,47.0,0,1-2 Year,Yes,27625.0,124.0,228,0
77221,Female,22,1,41.0,0,< 1 Year,Yes,43163.0,152.0,147,0
91799,Male,57,1,28.0,0,1-2 Year,Yes,67703.0,124.0,171,1
28942,Female,23,1,15.0,1,< 1 Year,No,36409.0,152.0,35,0
1793,Male,31,1,50.0,0,1-2 Year,Yes,38229.0,163.0,269,0
16420,Male,41,1,46.0,1,1-2 Year,No,28242.0,152.0,149,0
32678,Male,28,1,46.0,1,< 1 Year,No,35177.0,152.0,176,0
9398,Male,30,1,41.0,1,< 1 Year,No,38124.0,152.0,109,0
45282,Male,22,1,46.0,1,< 1 Year,No,25000.0,152.0,260,0
94133,Female,66,1,28.0,0,1-2 Year,Yes,55139.0,124.0,191,0
37913,Male,44,1,28.0,0,1-2 Year,Yes,36627.0,124.0,91,0
13515,Male,26,1,8.0,1,< 1 Year,No,33351.0,152.0,194,0
23734,Male,58,1,28.0,0,1-2 Year,Yes,30269.0,26.0,31,1
65600,Female,59,1,47.0,0,1-2 Year,Yes,43566.0,3.0,196,0
42676,Female,28,1,12.0,0,< 1 Year,Yes,2630.0,152.0,182,0
91004,Male,45,1,35.0,0,1-2 Year,Yes,2630.0,152.0,186,0
68517,Female,23,1,32.0,0,< 1 Year,No,33238.0,152.0,175,0
60478,Female,28,1,40.0,0,< 1 Year,Yes,19465.0,152.0,121,0
50476,Female,45,1,30.0,0,1-2 Year,Yes,29117.0,124.0,221,1
51295,Male,33,1,48.0,0,1-2 Year,Yes,2630.0,157.0,189,1
52535,Male,46,1,8.0,1,1-2 Year,No,2630.0,26.0,197,0
69887,Female,24,1,28.0,0,< 1 Year,Yes,25221.0,152.0,118,0
63129,Male,26,1,28.0,0,< 1 Year,Yes,34100.0,152.0,30,0
34642,Male,26,1,28.0,1,< 1 Year,No,24685.0,152.0,140,0
91075,Male,28,1,8.0,0,1-2 Year,Yes,47521.0,124.0,33,0
8025,Female,26,1,50.0,1,< 1 Year,No,21631.0,152.0,19,0
51362,Male,51,1,35.0,0,1-2 Year,Yes,24325.0,10.0,292,0
99546,Female,47,1,28.0,0,1-2 Year,Yes,46660.0,26.0,187,1
19123,Female,48,1,28.0,0,1-2 Year,Yes,25076.0,26.0,299,0
63927,Male,37,1,6.0,1,1-2 Year,No,24504.0,152.0,188,0
20452,Male,24,1,23.0,1,< 1 Year,No,2630.0,152.0,17,0
73758,Female,44,1,0.0,0,1-2 Year,No,2630.0,124.0,261,0
20615,Female,21,1,37.0,1,< 1 Year,No,25881.0,152.0,62,0
70377,Female,33,1,8.0,0,< 1 Year,Yes,35629.0,152.0,72,0
69730,Female,26,1,46.0,1,< 1 Year,No,27439.0,152.0,121,0
75054,Female,23,1,41.0,1,< 1 Year,No,31741.0,152.0,96,0
88448,Male,47,1,28.0,0,1-2 Year,No,59197.0,26.0,22,0
90903,Female,21,1,28.0,1,< 1 Year,No,40244.0,152.0,118,0
72341,Male,41,1,28.0,0,1-2 Year,Yes,39911.0,124.0,257,1
33749,Female,21,1,35.0,0,< 1 Year,No,25818.0,160.0,49,0
23439,Female,24,1,46.0,1,< 1 Year,No,26547.0,160.0,220,0
58640,Female,25,1,28.0,0,< 1 Year,No,43767.0,152.0,298,0
16371,Female,21,1,8.0,1,< 1 Year,No,30177.0,160.0,290,0
31662,Male,54,1,8.0,1,1-2 Year,No,2630.0,26.0,226,0
19342,Male,49,1,28.0,0,1-2 Year,Yes,37797.0,26.0,218,1
86177,Female,27,1,13.0,1,< 1 Year,No,25569.0,152.0,52,0
