id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
74255,Male,44,1,3.0,0,1-2 Year,Yes,36264.0,124.0,64,0
8116,Male,60,1,3.0,0,1-2 Year,Yes,24690.0,124.0,237,0
27252,Female,36,1,46.0,0,1-2 Year,Yes,2630.0,152.0,243,0
94003,Female,28,1,33.0,1,< 1 Year,No,29118.0,152.0,147,0
14759,Male,68,1,8.0,1,1-2 Year,Yes,48306.0,7.0,77,0
53653,Male,50,1,50.0,1,1-2 Year,No,41279.0,124.0,144,0
28151,Female,51,1,46.0,1,1-2 Year,No,34124.0,29.0,202,0
34640,Female,25,1,30.0,1,< 1 Year,No,26123.0,152.0,250,0
38875,Female,32,1,13.0,0,1-2 Year,Yes,24942.0,124.0,270,0
68317,Male,24,1,8.0,1,< 1 Year,No,40209.0,152.0,272,0
56993,Male,24,1,8.0,0,< 1 Year,Yes,103968.0,152.0,277,0
18380,Male,50,1,41.0,0,1-2 Year,Yes,2630.0,26.0,289,1
19161,Female,56,1,4.0,0,1-2 Year,Yes,2630.0,157.0,251,1
60289,Male,57,1,38.0,1,1-2 Year,No,2630.0,26.0,60,0
30991,Male,40,1,47.0,0,1-2 Year,Yes,45076.0,26.0,192,0
45324,Female,23,1,27.0,1,< 1 Year,No,20765.0,152.0,121,0
1343,Male,37,1,50.0,0,1-2 Year,Yes,2630.0,124.0,94,0
44274,Male,30,1,30.0,1,< 1 Year,No,48491.0,152.0,186,0
38884,Male,22,1,46.0,0,< 1 Year,Yes,52890.0,160.0,141,0
63393,Male,34,1,8.0,0,1-2 Year,Yes,64830.0,124.0,84,0
91093,Male,30,1,8.0,1,< 1 Year,No,39696.0,152.0,284,0
16360,Male,45,1,13.0,1,1-2 Year,No,26359.0,124.0,115,0
62369,Female,26,1,21.0,1,< 1 Year,No,21831.0,152.0,72,0
37890,Female,24,1,35.0,1,< 1 Year,No,25769.0,152.0,126,0
67279,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,124.0,282,0
27006,Female,21,1,8.0,1,< 1 Year,No,42050.0,160.0,86,0
61822,Female,40,1,28.0,0,1-2 Year,No,39475.0,152.0,286,1
63100,Female,77,1,28.0,0,1-2 Year,Yes,48514.0,124.0,207,0
63006,Male,23,1,20.0,1,< 1 Year,No,2630.0,152.0,298,0
91446,Male,35,1,28.0,1,1-2 Year,No,33393.0,124.0,299,0
90808,Female,49,1,37.0,1,1-2 Year,No,31612.0,26.0,292,0
76005,Male,25,1,41.0,1,< 1 Year,No,33426.0,152.0,149,0
63012,Female,25,1,30.0,0,< 1 Year,Yes,2630.0,124.0,110,0
96374,Female,40,1,2.0,0,1-2 Year,Yes,28964.0,26.0,280,0
67791,Male,46,1,4.0,0,1-2 Year,Yes,32721.0,26.0,281,0
66844,Male,26,1,13.0,1,< 1 Year,No,37580.0,152.0,251,0
10710,Male,22,1,28.0,0,1-2 Year,Yes,38928.0,124.0,44,0
18403,Female,23,1,45.0,1,< 1 Year,No,23366.0,152.0,248,0
24618,Male,42,1,23.0,1,1-2 Year,No,24391.0,124.0,283,0
26842,Male,29,1,43.0,1,1-2 Year,No,33866.0,124.0,271,0
72057,Male,44,1,28.0,0,1-2 Year,Yes,34493.0,18.0,84,0
90010,Male,51,1,39.0,0,1-2 Year,Yes,33174.0,31.0,79,1
71819,Male,44,1,35.0,0,1-2 Year,Yes,26194.0,124.0,104,1
42077,Female,24,1,2.0,1,< 1 Year,No,29350.0,152.0,20,0
62557,Male,44,1,50.0,0,1-2 Year,Yes,46017.0,124.0,210,0
14733,Female,46,1,28.0,0,1-2 Year,Yes,49865.0,26.0,115,1
3229,Female,37,1,46.0,0,1-2 Year,Yes,31157.0,124.0,49,0
23,Male,23,1,50.0,1,< 1 Year,No,45283.0,152.0,232,0
95705,Female,21,1,36.0,0,< 1 Year,Yes,26845.0,152.0,19,1
71261,Male,29,1,17.0,1,< 1 Year,No,47179.0,152.0,173,0
53970,Male,55,1,10.0,0,1-2 Year,Yes,37699.0,124.0,202,0
7001,Male,25,1,41.0,1,< 1 Year,No,33828.0,152.0,263,0
55605,Male,23,1,46.0,1,< 1 Year,No,24624.0,152.0,234,0
27486,Female,31,1,34.0,0,< 1 Year,Yes,30805.0,152.0,263,0
38042,Female,51,1,46.0,1,1-2 Year,No,24970.0,124.0,142,0
82941,Female,23,1,33.0,1,< 1 Year,No,28067.0,152.0,29,0
85328,Male,64,1,28.0,0,1-2 Year,Yes,40741.0,116.0,221,0
62168,Male,51,1,28.0,0,1-2 Year,Yes,77131.0,124.0,64,1
61203,Female,39,1,49.0,0,1-2 Year,Yes,32972.0,152.0,142,0
78050,Male,42,1,41.0,0,1-2 Year,Yes,2630.0,26.0,233,1
17615,Female,67,1,39.0,0,1-2 Year,Yes,2630.0,157.0,183,0
84632,Female,36,1,40.0,0,1-2 Year,Yes,2630.0,124.0,95,1
37855,Male,38,1,28.0,1,1-2 Year,No,45292.0,26.0,87,0
16125,Male,45,1,20.0,1,1-2 Year,Yes,2630.0,124.0,131,0
40501,Male,25,1,15.0,0,< 1 Year,No,43274.0,152.0,75,0
69283,Male,35,1,28.0,0,1-2 Year,Yes,52522.0,55.0,149,0
18272,Male,40,1,0.0,1,1-2 Year,No,2630.0,26.0,142,0
43796,Male,25,1,50.0,0,< 1 Year,Yes,48924.0,152.0,21,0
64344,Male,29,1,30.0,1,< 1 Year,No,2630.0,152.0,201,0
62287,Male,55,1,46.0,1,1-2 Year,No,34781.0,30.0,238,0
13332,Male,39,1,28.0,0,1-2 Year,Yes,2630.0,4.0,228,0
1352,Female,22,1,45.0,1,< 1 Year,No,22306.0,160.0,53,0
5614,Male,24,1,37.0,0,< 1 Year,No,36730.0,152.0,163,0
61223,Male,60,1,46.0,0,1-2 Year,Yes,22505.0,26.0,289,0
12009,Male,23,1,37.0,0,< 1 Year,Yes,2630.0,26.0,107,0
46923,Female,36,1,36.0,0,< 1 Year,No,2630.0,1.0,172,0
31110,Female,52,1,30.0,1,1-2 Year,No,32272.0,26.0,82,0
40778,Female,24,1,15.0,0,< 1 Year,Yes,37425.0,152.0,196,1
64219,Male,22,1,14.0,0,< 1 Year,Yes,2630.0,152.0,235,0
68869,Male,54,1,28.0,0,1-2 Year,Yes,29422.0,124.0,64,0
81486,Female,58,1,8.0,0,1-2 Year,Yes,35834.0,26.0,222,0
86692,Female,31,1,28.0,0,1-2 Year,Yes,30352.0,124.0,227,0
42491,Female,49,1,28.0,1,1-2 Year,No,29535.0,26.0,145,0
53947,Male,22,1,22.0,1,< 1 Year,No,26138.0,152.0,59,0
20451,Male,23,1,8.0,1,< 1 Year,No,31228.0,151.0,259,0
55,Female,44,1,28.0,0,1-2 Year,Yes,45415.0,13.0,73,0
55505,Male,56,1,35.0,0,1-2 Year,Yes,32691.0,124.0,267,0
38191,Male,59,1,38.0,0,1-2 Year,Yes,30481.0,124.0,156,1
80056,Female,40,1,28.0,0,1-2 Year,Yes,37709.0,13.0,252,0
39213,Female,21,1,30.0,0,< 1 Year,Yes,28693.0,160.0,79,0
59580,Male,65,1,8.0,0,1-2 Year,Yes,2630.0,26.0,276,0
2691,Female,30,1,10.0,1,< 1 Year,No,29862.0,152.0,122,0
62051,Male,24,1,8.0,1,< 1 Year,No,26877.0,152.0,30,0
82142,Male,47,1,9.0,0,1-2 Year,Yes,23644.0,124.0,269,0
47279,Male,45,1,23.0,0,1-2 Year,Yes,33767.0,124.0,194,1
73004,Male,23,1,8.0,1,< 1 Year,No,29487.0,26.0,45,0
60713,Male,23,1,8.0,1,< 1 Year,No,44362.0,26.0,208,0
52561,Male,27,1,8.0,0,< 1 Year,Yes,41711.0,152.0,194,0
24365,Female,34,1,33.0,0,1-2 Year,Yes,2630.0,160.0,170,0
74478,Female,29,1,37.0,1,< 1 Year,No,2630.0,152.0,257,0
41234,Female,28,1,2.0,1,< 1 Year,No,31330.0,152.0,230,0
35179,Female,25,1,17.0,0,< 1 Year,No,32881.0,152.0,181,0
92461,Female,51,1,8.0,0,1-2 Year,Yes,2630.0,157.0,111,0
53339,Female,75,1,28.0,0,1-2 Year,Yes,37144.0,122.0,270,0
3562,Female,28,1,50.0,1,< 1 Year,No,35034.0,152.0,278,0
63483,Male,38,1,2.0,0,1-2 Year,Yes,2630.0,156.0,19,0
3829,Male,32,1,3.0,1,< 1 Year,No,21828.0,152.0,38,0
63196,Female,22,1,36.0,0,< 1 Year,Yes,39948.0,152.0,95,0
65370,Male,23,1,28.0,1,< 1 Year,No,69172.0,152.0,197,0
52282,Male,45,1,28.0,0,1-2 Year,Yes,54982.0,26.0,153,0
35335,Male,49,1,8.0,0,1-2 Year,Yes,2630.0,157.0,182,0
74083,Male,39,1,47.0,0,1-2 Year,Yes,31379.0,124.0,231,0
98517,Female,78,1,33.0,0,1-2 Year,Yes,37009.0,124.0,180,0
89055,Male,42,1,28.0,1,1-2 Year,No,32979.0,26.0,55,0
49650,Female,42,1,41.0,1,1-2 Year,No,37581.0,26.0,245,0
99642,Male,62,1,28.0,1,1-2 Year,No,64691.0,26.0,109,0
23385,Male,25,1,14.0,1,< 1 Year,No,34813.0,151.0,281,0
96514,Male,24,1,41.0,1,< 1 Year,No,32212.0,152.0,79,0
94452,Male,54,1,46.0,0,1-2 Year,Yes,2630.0,163.0,282,1
47899,Male,26,1,8.0,1,< 1 Year,No,113379.0,152.0,157,0
19142,Female,40,1,28.0,0,1-2 Year,No,2630.0,124.0,44,0
70616,Female,45,1,28.0,1,1-2 Year,No,59436.0,26.0,27,0
37106,Female,24,1,46.0,1,< 1 Year,No,38536.0,152.0,52,0
40963,Female,50,1,28.0,1,1-2 Year,No,41354.0,26.0,46,0
80910,Male,31,1,46.0,0,1-2 Year,Yes,25065.0,156.0,232,0
30451,Male,26,1,33.0,0,< 1 Year,Yes,2630.0,152.0,164,0
1346,Male,24,1,39.0,1,< 1 Year,No,2630.0,152.0,96,0
49206,Male,24,1,41.0,0,< 1 Year,Yes,25164.0,152.0,96,0
78396,Male,46,1,28.0,0,1-2 Year,Yes,25747.0,54.0,134,0
97194,Female,21,1,30.0,0,< 1 Year,Yes,19857.0,160.0,181,0
13139,Male,39,1,28.0,0,1-2 Year,Yes,26034.0,124.0,134,0
75429,Female,49,1,28.0,0,1-2 Year,Yes,56675.0,26.0,186,1
36469,Male,27,1,45.0,1,< 1 Year,No,26944.0,152.0,47,0
86891,Female,38,1,28.0,0,1-2 Year,Yes,41288.0,26.0,112,0
20798,Female,28,1,12.0,0,< 1 Year,Yes,20007.0,152.0,136,0
38526,Male,43,1,9.0,0,1-2 Year,Yes,2630.0,26.0,295,1
94412,Male,23,1,21.0,1,< 1 Year,No,27870.0,152.0,230,0
52574,Male,25,1,23.0,1,< 1 Year,No,32457.0,152.0,15,0
13758,Female,50,1,8.0,0,1-2 Year,Yes,27288.0,124.0,196,0
47468,Male,69,1,28.0,0,1-2 Year,Yes,49769.0,124.0,94,0
47868,Female,24,1,10.0,0,< 1 Year,Yes,26444.0,152.0,155,0
6323,Male,41,1,49.0,0,1-2 Year,Yes,43795.0,26.0,188,0
41068,Female,33,1,14.0,0,1-2 Year,No,2630.0,156.0,289,0
61933,Female,24,1,26.0,0,1-2 Year,Yes,2630.0,124.0,159,1
50350,Male,59,1,18.0,0,1-2 Year,Yes,29167.0,26.0,109,1
42929,Female,24,1,6.0,1,< 1 Year,No,24352.0,152.0,273,0
38286,Female,48,1,28.0,0,1-2 Year,Yes,53029.0,26.0,192,1
17554,Male,29,1,29.0,1,< 1 Year,No,2630.0,152.0,197,0
79058,Male,51,1,28.0,1,1-2 Year,No,37053.0,124.0,81,0
35486,Male,60,1,28.0,0,1-2 Year,No,35519.0,55.0,142,1
9480,Male,64,1,28.0,1,1-2 Year,No,40207.0,26.0,254,0
85501,Female,34,1,23.0,1,< 1 Year,No,24249.0,152.0,40,0
67439,Male,54,1,28.0,0,1-2 Year,Yes,42890.0,124.0,79,0
98989,Female,30,1,16.0,1,< 1 Year,No,20879.0,152.0,176,0
14056,Female,41,1,28.0,0,1-2 Year,Yes,41098.0,23.0,144,1
59783,Male,28,1,28.0,1,< 1 Year,No,39755.0,152.0,115,0
16561,Male,47,1,26.0,0,> 2 Years,Yes,33610.0,124.0,97,0
59802,Male,47,1,48.0,0,1-2 Year,Yes,2630.0,26.0,64,1
10629,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,157.0,114,0
38562,Female,25,1,29.0,1,< 1 Year,No,23827.0,152.0,76,0
95079,Male,26,1,30.0,1,< 1 Year,No,33731.0,152.0,26,0
24405,Female,21,1,46.0,1,1-2 Year,No,21067.0,124.0,32,0
46702,Female,23,1,25.0,1,< 1 Year,No,41879.0,163.0,231,0
7186,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,156.0,247,0
63437,Male,22,1,33.0,1,< 1 Year,No,34637.0,152.0,239,0
65382,Male,53,1,15.0,0,1-2 Year,Yes,2630.0,26.0,106,1
50743,Male,43,1,30.0,1,1-2 Year,No,26971.0,124.0,127,0
19415,Female,57,1,28.0,0,1-2 Year,Yes,44530.0,26.0,209,0
95190,Male,22,1,28.0,0,< 1 Year,Yes,56859.0,152.0,225,0
38278,Female,20,1,14.0,0,< 1 Year,Yes,2630.0,160.0,56,0
42482,Female,71,1,35.0,0,1-2 Year,Yes,40596.0,157.0,66,0
5908,Female,20,1,8.0,1,< 1 Year,No,37631.0,160.0,159,0
92436,Female,54,1,39.0,0,1-2 Year,Yes,28172.0,15.0,179,0
82031,Female,37,1,12.0,0,1-2 Year,No,2630.0,156.0,184,1
12826,Female,46,1,28.0,1,1-2 Year,No,39150.0,26.0,29,0
46218,Male,25,1,4.0,0,< 1 Year,Yes,2630.0,26.0,204,1
21350,Male,46,1,46.0,0,1-2 Year,Yes,32823.0,124.0,107,0
91329,Female,34,1,46.0,1,1-2 Year,No,23502.0,124.0,115,0
49821,Male,41,1,18.0,1,1-2 Year,No,41947.0,124.0,65,0
72848,Male,47,1,28.0,0,1-2 Year,Yes,45570.0,26.0,171,1
12304,Female,26,1,36.0,1,< 1 Year,No,36148.0,152.0,32,0
65171,Female,55,1,43.0,0,1-2 Year,Yes,2630.0,124.0,191,0
47166,Male,42,1,8.0,0,1-2 Year,Yes,36998.0,124.0,113,0
49080,Male,27,1,28.0,0,< 1 Year,Yes,34734.0,156.0,45,0
88760,Male,25,1,6.0,1,< 1 Year,No,2630.0,152.0,147,0
24740,Female,34,1,36.0,1,1-2 Year,No,2630.0,152.0,39,0
53885,Female,53,1,28.0,0,1-2 Year,Yes,56918.0,124.0,58,0
8848,Female,26,1,30.0,1,< 1 Year,No,20592.0,152.0,50,0
29310,Male,45,1,28.0,0,1-2 Year,Yes,59276.0,26.0,277,0
86139,Female,73,1,28.0,0,1-2 Year,Yes,25389.0,122.0,51,0
68377,Male,45,1,28.0,0,1-2 Year,No,33214.0,26.0,271,0
91858,Female,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,267,0
44987,Female,23,1,46.0,1,< 1 Year,No,29841.0,152.0,197,0
15017,Male,57,1,16.0,0,1-2 Year,Yes,2630.0,26.0,29,0
91638,Male,35,1,2.0,1,1-2 Year,No,22978.0,124.0,175,0
90509,Female,45,1,2.0,1,1-2 Year,No,28015.0,26.0,112,0
75767,Male,48,1,28.0,0,1-2 Year,Yes,30847.0,124.0,137,0
61541,Male,58,1,38.0,1,1-2 Year,No,2630.0,26.0,235,0
47550,Male,38,1,28.0,1,1-2 Year,No,28117.0,124.0,153,0
64387,Male,25,1,47.0,1,< 1 Year,No,2630.0,152.0,164,0
45389,Male,31,1,14.0,1,1-2 Year,Yes,2630.0,157.0,32,0
22682,Male,24,1,41.0,1,< 1 Year,Yes,42247.0,152.0,280,0
44393,Male,50,1,28.0,0,1-2 Year,Yes,39152.0,124.0,155,0
50261,Female,80,1,28.0,0,1-2 Year,Yes,39111.0,26.0,196,0
75182,Male,39,1,29.0,1,1-2 Year,No,23289.0,155.0,14,0
35410,Female,21,1,6.0,0,< 1 Year,Yes,27789.0,152.0,134,0
8423,Female,22,1,50.0,1,< 1 Year,No,29679.0,152.0,123,0
12235,Male,28,1,28.0,1,< 1 Year,No,30535.0,152.0,192,0
22754,Male,33,1,8.0,0,1-2 Year,Yes,31683.0,124.0,172,0
46722,Female,21,1,50.0,0,< 1 Year,Yes,41449.0,152.0,270,0
54166,Male,23,1,27.0,1,< 1 Year,No,26007.0,152.0,183,0
31623,Female,27,1,5.0,1,< 1 Year,No,27886.0,152.0,250,0
39816,Male,24,1,28.0,1,< 1 Year,No,40502.0,152.0,260,0
60511,Female,23,1,8.0,1,< 1 Year,No,32424.0,152.0,199,0
37358,Male,50,1,43.0,0,1-2 Year,Yes,2630.0,26.0,193,0
8690,Male,41,1,19.0,0,1-2 Year,Yes,2630.0,124.0,138,0
51263,Female,46,1,28.0,1,1-2 Year,No,38176.0,37.0,240,0
14256,Male,23,1,8.0,1,< 1 Year,Yes,2630.0,152.0,142,0
34101,Male,39,1,28.0,0,1-2 Year,Yes,33788.0,124.0,204,0
13198,Female,33,1,15.0,0,< 1 Year,Yes,33804.0,152.0,297,0
69099,Male,73,1,28.0,0,1-2 Year,Yes,2630.0,124.0,210,0
5610,Female,61,1,15.0,1,1-2 Year,No,25162.0,152.0,132,0
38541,Male,56,1,46.0,1,1-2 Year,No,23238.0,11.0,131,0
36522,Male,25,1,12.0,0,< 1 Year,Yes,2630.0,157.0,187,0
69389,Male,66,1,28.0,0,> 2 Years,Yes,45547.0,124.0,204,0
97258,Female,26,1,19.0,0,< 1 Year,Yes,22363.0,152.0,214,0
78235,Male,26,1,46.0,1,< 1 Year,No,23745.0,152.0,197,0
60404,Male,45,1,46.0,1,1-2 Year,No,20098.0,152.0,121,0
67292,Male,47,1,28.0,0,1-2 Year,Yes,28189.0,26.0,147,0
10904,Female,46,1,14.0,0,1-2 Year,Yes,31911.0,122.0,111,0
85825,Female,21,1,13.0,0,< 1 Year,Yes,26377.0,152.0,150,0
56723,Female,28,1,30.0,1,< 1 Year,No,24601.0,152.0,281,0
1031,Male,47,1,28.0,0,1-2 Year,Yes,45821.0,124.0,44,0
220,Male,23,1,41.0,1,< 1 Year,No,26285.0,152.0,91,0
92289,Male,39,1,4.0,0,1-2 Year,Yes,28633.0,124.0,62,1
89877,Male,36,1,2.0,1,1-2 Year,No,2630.0,124.0,15,0
56372,Male,25,1,4.0,0,< 1 Year,Yes,30552.0,152.0,220,0
161,Male,20,1,3.0,1,< 1 Year,No,41914.0,160.0,206,0
12436,Male,39,1,28.0,0,1-2 Year,No,59556.0,124.0,227,0
59513,Male,43,1,28.0,0,1-2 Year,Yes,29906.0,124.0,41,0
96486,Female,28,1,7.0,1,1-2 Year,No,2630.0,156.0,54,0
35219,Female,22,1,24.0,0,< 1 Year,Yes,2630.0,157.0,163,0
24881,Female,48,1,28.0,0,1-2 Year,Yes,31388.0,26.0,71,0
42931,Male,32,1,18.0,0,1-2 Year,Yes,33266.0,154.0,143,1
66373,Male,44,1,50.0,1,1-2 Year,No,2630.0,124.0,97,0
13174,Male,51,1,39.0,1,1-2 Year,No,32905.0,26.0,129,0
40901,Male,25,1,37.0,1,< 1 Year,No,18233.0,152.0,177,0
27347,Male,23,1,30.0,1,< 1 Year,No,27842.0,152.0,216,0
6462,Male,39,1,8.0,0,1-2 Year,Yes,30617.0,124.0,222,0
12940,Female,22,1,45.0,0,< 1 Year,No,26451.0,152.0,186,0
39211,Female,28,1,28.0,0,< 1 Year,Yes,26751.0,154.0,16,1
27249,Male,39,1,45.0,1,1-2 Year,No,2630.0,108.0,56,0
95149,Male,28,1,39.0,1,< 1 Year,No,29407.0,151.0,98,0
72625,Female,23,1,28.0,0,< 1 Year,Yes,60139.0,152.0,205,0
32660,Female,28,1,3.0,0,< 1 Year,No,2630.0,152.0,10,0
26032,Male,24,1,21.0,0,< 1 Year,No,2630.0,152.0,65,0
40268,Male,25,1,35.0,1,< 1 Year,No,36554.0,152.0,109,0
99507,Female,23,1,33.0,0,< 1 Year,Yes,2630.0,152.0,50,0
37962,Male,27,1,41.0,0,< 1 Year,Yes,2630.0,152.0,74,0
78425,Male,22,1,30.0,1,< 1 Year,No,30618.0,152.0,130,0
80196,Male,46,1,28.0,0,> 2 Years,Yes,46651.0,26.0,165,0
70184,Female,45,1,46.0,0,> 2 Years,Yes,28004.0,124.0,299,0
40717,Male,40,1,35.0,0,1-2 Year,Yes,2630.0,124.0,222,1
13689,Male,49,1,2.0,0,1-2 Year,Yes,29742.0,124.0,224,1
24954,Male,31,1,30.0,1,< 1 Year,No,27447.0,152.0,229,0
89455,Male,27,1,25.0,0,< 1 Year,Yes,31630.0,152.0,292,0
40698,Male,36,1,3.0,0,1-2 Year,Yes,30499.0,30.0,69,0
6591,Male,41,1,28.0,0,1-2 Year,Yes,56584.0,59.0,104,0
38418,Male,61,1,50.0,0,1-2 Year,No,30828.0,8.0,117,0
91591,Male,39,1,50.0,0,1-2 Year,Yes,35018.0,152.0,256,0
53980,Male,23,1,16.0,0,< 1 Year,No,27391.0,152.0,132,0
19349,Female,43,1,28.0,1,1-2 Year,No,29229.0,124.0,168,0
65289,Female,24,1,47.0,1,< 1 Year,No,29353.0,152.0,298,0
82562,Male,60,1,24.0,0,1-2 Year,No,28366.0,124.0,285,0
70156,Female,28,1,15.0,0,1-2 Year,Yes,27930.0,163.0,207,1
93519,Female,29,1,30.0,1,< 1 Year,No,27836.0,152.0,61,0
19612,Male,47,1,10.0,0,1-2 Year,Yes,19765.0,26.0,160,0
42160,Male,34,1,29.0,0,1-2 Year,Yes,18726.0,154.0,199,1
89997,Male,33,1,28.0,0,< 1 Year,Yes,37400.0,124.0,37,1
67615,Female,53,1,28.0,0,1-2 Year,Yes,42849.0,26.0,119,0
15526,Male,29,1,38.0,1,< 1 Year,Yes,2630.0,156.0,16,0
84751,Male,24,1,3.0,1,< 1 Year,No,24410.0,152.0,141,0
62330,Female,23,1,29.0,1,< 1 Year,No,39504.0,152.0,144,0
64092,Female,39,1,33.0,0,1-2 Year,Yes,36025.0,152.0,241,1
38892,Female,33,1,28.0,1,< 1 Year,No,59769.0,152.0,28,0
19723,Female,53,1,28.0,0,1-2 Year,Yes,41096.0,24.0,18,1
86716,Male,24,1,3.0,1,< 1 Year,No,31126.0,152.0,195,0
86981,Female,22,1,30.0,1,< 1 Year,No,29729.0,152.0,96,0
33366,Male,56,1,4.0,0,1-2 Year,Yes,2630.0,157.0,111,1
39562,Male,20,1,46.0,1,< 1 Year,No,24893.0,160.0,55,0
72530,Female,41,1,28.0,0,1-2 Year,Yes,42731.0,26.0,248,0
73592,Female,22,1,41.0,1,< 1 Year,No,25826.0,152.0,205,0
38532,Male,43,1,45.0,0,1-2 Year,Yes,30341.0,124.0,188,1
81632,Male,51,1,31.0,0,1-2 Year,Yes,2630.0,26.0,207,0
50174,Female,35,1,28.0,0,1-2 Year,Yes,21747.0,26.0,213,0
56504,Female,25,1,45.0,0,< 1 Year,Yes,20274.0,152.0,77,0
88263,Female,22,1,21.0,1,< 1 Year,No,31466.0,152.0,170,0
70248,Male,44,1,8.0,0,1-2 Year,Yes,31235.0,26.0,184,0
21970,Female,22,1,8.0,1,< 1 Year,No,37319.0,160.0,85,0
57655,Male,42,1,46.0,0,1-2 Year,Yes,33424.0,61.0,87,1
63565,Male,21,1,33.0,1,< 1 Year,No,29160.0,152.0,156,0
28478,Female,41,1,3.0,1,1-2 Year,No,2630.0,124.0,217,0
53149,Female,22,1,37.0,0,< 1 Year,No,28451.0,152.0,74,0
58840,Male,31,1,28.0,1,< 1 Year,No,24817.0,152.0,74,0
58052,Female,35,1,33.0,0,1-2 Year,Yes,41937.0,154.0,277,1
40646,Male,65,1,8.0,0,1-2 Year,Yes,49793.0,124.0,108,1
3795,Male,54,1,28.0,0,> 2 Years,Yes,31765.0,26.0,74,1
48609,Male,29,1,28.0,1,< 1 Year,No,29580.0,152.0,229,0
71394,Female,41,1,3.0,1,1-2 Year,No,28228.0,44.0,24,0
18066,Male,25,1,8.0,1,< 1 Year,No,48951.0,152.0,222,0
18558,Female,22,1,28.0,0,< 1 Year,Yes,31875.0,122.0,123,0
39511,Male,25,1,46.0,0,1-2 Year,Yes,34181.0,26.0,166,0
54712,Female,27,1,50.0,1,< 1 Year,No,28842.0,152.0,93,0
68795,Male,22,1,2.0,1,< 1 Year,No,32584.0,152.0,65,0
43813,Male,36,1,16.0,0,1-2 Year,Yes,27028.0,152.0,279,0
24182,Female,76,1,28.0,1,1-2 Year,No,28689.0,26.0,19,0
55301,Female,73,1,28.0,0,1-2 Year,Yes,45377.0,55.0,157,0
49607,Female,27,1,37.0,1,< 1 Year,No,33127.0,152.0,163,0
52512,Female,43,1,28.0,0,1-2 Year,Yes,34604.0,124.0,244,1
63267,Female,55,1,28.0,1,1-2 Year,No,47229.0,124.0,54,0
90499,Female,56,1,28.0,1,1-2 Year,No,60163.0,26.0,163,0
24781,Male,60,1,28.0,1,1-2 Year,No,37012.0,124.0,99,0
46294,Male,67,1,18.0,0,1-2 Year,Yes,2630.0,26.0,41,0
44160,Male,66,1,28.0,1,1-2 Year,No,28621.0,48.0,227,0
59616,Female,31,1,46.0,1,< 1 Year,No,41473.0,152.0,28,0
82361,Female,26,1,8.0,1,< 1 Year,No,41816.0,152.0,247,0
56592,Female,25,1,5.0,1,< 1 Year,No,24476.0,152.0,202,0
14965,Female,47,1,25.0,0,1-2 Year,Yes,2630.0,156.0,284,1
46723,Male,40,1,7.0,1,1-2 Year,No,48376.0,124.0,23,0
14771,Male,34,1,28.0,0,1-2 Year,Yes,73038.0,124.0,220,0
23347,Female,25,1,35.0,1,< 1 Year,No,25534.0,152.0,209,0
88289,Female,39,1,28.0,0,> 2 Years,Yes,41968.0,52.0,143,0
48198,Female,27,1,8.0,1,< 1 Year,No,49787.0,152.0,107,0
20015,Male,25,1,29.0,1,< 1 Year,No,89355.0,152.0,278,0
43212,Female,38,1,28.0,0,> 2 Years,Yes,33695.0,124.0,202,0
95665,Female,41,1,28.0,0,1-2 Year,Yes,59305.0,55.0,267,0
25541,Female,26,1,15.0,0,< 1 Year,Yes,50517.0,151.0,146,0
53387,Male,43,1,50.0,1,1-2 Year,No,34009.0,8.0,62,0
28581,Male,25,1,15.0,0,< 1 Year,Yes,34334.0,152.0,274,0
71102,Female,74,1,28.0,0,1-2 Year,Yes,27759.0,26.0,252,0
98116,Female,23,1,27.0,0,< 1 Year,Yes,24864.0,152.0,102,0
72402,Male,33,1,29.0,0,< 1 Year,No,35500.0,152.0,248,1
82006,Male,44,1,28.0,1,1-2 Year,No,30086.0,26.0,52,0
59131,Male,25,1,46.0,1,< 1 Year,No,29185.0,152.0,296,0
30743,Male,68,1,28.0,1,1-2 Year,No,46236.0,125.0,173,0
75885,Male,54,1,28.0,1,1-2 Year,Yes,39547.0,26.0,294,0
29879,Male,23,1,20.0,0,< 1 Year,No,2630.0,152.0,210,0
51172,Female,68,1,5.0,0,> 2 Years,Yes,41906.0,124.0,211,1
8368,Male,50,1,28.0,0,< 1 Year,Yes,56549.0,26.0,101,1
57452,Male,41,1,28.0,0,1-2 Year,Yes,27691.0,26.0,92,1
5578,Male,30,1,28.0,1,< 1 Year,No,32440.0,152.0,254,0
31758,Female,22,1,8.0,1,< 1 Year,No,48466.0,152.0,232,0
28082,Female,26,1,3.0,1,< 1 Year,Yes,2630.0,152.0,245,0
76288,Female,44,1,28.0,0,1-2 Year,Yes,31265.0,26.0,222,0
495,Female,27,1,46.0,1,< 1 Year,No,28640.0,152.0,93,0
75583,Male,25,1,28.0,1,< 1 Year,No,35077.0,152.0,44,0
